Year,Mo,Dy,Hr,Mn,Sec,Tsunami Event Validity,Tsunami Cause Code,Earthquake Magnitude,Deposits,Country,Occurences,Location Name,Latitude,Longitude,Maximum Water Height (m),Number of Runups,Tsunami Magnitude (Iida),Tsunami Intensity,Total Deaths,Total Missing,Total Missing Description,Total Injuries,Total Damage ($Mil),Total Damage Description,Total Houses Destroyed,Total Houses Damaged
1954,2,,,,,4,6,,0,Italy,91,STROMBOLI ISLAND,38.789,15.213,,4,,4,,,,,,,,
1954,6,26,,,,0,9,,0,United States of America,283,"MICHIGAN CITY, IN (LAKE MICHIGAN)",41.7,-86.883,3,5,,,7,,,,,,,
1954,9,9,1,4,37,4,3,6.7,0,Algeria,12,SEA OF ALBORAN,36.283,1.467,0.33,4,,,1243,,,5000,6,3,20000,
1954,10,,,,,2,0,,0,Greenland,5,"APUTITEQ POINT, GREENLAND",67.47,-32.283,18.28,1,4.2,,,,,,,,,
1954,11,18,20,44,55,4,1,6.1,0,Japan,225,"MIYAGI, JAPAN",38.9,142.2,,3,,-1,,,,,,,,
1955,1,18,,,,2,1,5.5,0,Venezuela,20,OFF THE COAST NEAR LA VELA,11.46,-69.57,,1,,,,,,,,1,,
1955,4,19,16,47,19,3,1,6.2,0,Greece,113,VOLOS GULF,39.4,23.1,,1,,,8,,,149,,4,459,8352
1955,4,19,20,24,5,4,1,7.1,0,Chile,151,CENTRAL CHILE,-30,-72,1,7,,1,1,,,,,1,,
1955,5,17,14,49,49,2,1,7.3,0,India,15,LITTLE NICOBAR ISLAND,6.5,94,,0,,,,,,,,,,
1955,9,8,3,27,14,3,1,6.5,0,Papua New Guinea,75,SOLOMON SEA,-6.9,155.7,,1,,,,,,,,,,
1955,9,23,15,6,23,0,1,6.8,0,China,23,"JINSHA RIVER, YUNNAN PROVINCE",26.6,101.8,1,0,,,,,,,,,,
1955,10,10,8,57,52.9,3,1,7.3,0,Papua New Guinea,75,BISMARCK SEA,-5.1,152.924,,1,,,,,,,,,,
1956,1,8,20,54,13,1,1,7.1,0,Chile,151,NORTHERN CHILE,-19,-70,,0,,,,,,,,1,,
1956,3,2,22,43,,0,1,5.3,0,New Zealand,86,"LAKE TAUPO, NORTH ISLAND",-38.9,175.8,0.9,0,,,,,,,,,,
1956,3,5,23,29,,4,1,6.3,0,Japan,225,NE. HOKKAIDO ISLAND,44.3,144.1,0.4,1,-1.3,-2,,,,,,,,
1956,3,30,6,11,,2,6,,1,Russia,90,KAMCHATKA,55.978,160.587,0.3,13,-0.7,,,,,,,,,
1956,7,9,3,11,45.2,4,1,7.7,3,Greece,113,CYCLADES,36.664,25.957,30,100,5,5,56,,,,,3,,
1956,7,9,3,24,,3,1,6.8,0,Greece,113,"AMORGOS ISLAND, AEGEAN ISLANDS",36.8,25.5,10,1,,,,,,,,,,
1956,8,12,16,59,37.6,-1,1,6.5,0,Japan,225,IZU PENINSULA,33.8,138.8,,1,-1,-1,,,,,,,,
1956,11,2,16,4,33,2,1,5.8,0,Greece,113,NORTH AEGEAN,39.5,23,1.2,1,0.3,2,,,,,,,,
1956,12,18,2,31,3,1,1,7,0,Chile,151,NORTHERN CHILE,-25.5,-71,,0,,,,,,,,,,
1957,3,9,14,22,31.9,4,1,8.6,6,United States of America,283,"ANDREANOF ISLANDS, AK",51.292,-175.629,32,332,3.9,3,2,,,1,,3,,
1957,6,22,23,50,23,3,1,7.3,0,Indonesia,228,NW. IRIAN JAYA,-1.5,137,1.8,2,0.8,,,,,,,,,
1957,7,28,8,40,1,4,1,7.9,0,Mexico,59,S. MEXICO,16.5,-99.1,1.3,3,1.3,0.5,65,,,,25,4,,
1957,7,29,17,15,14,1,1,7,0,Chile,151,NORTHERN CHILE,-23.5,-71.5,,0,,,,,,,,,,
1957,9,26,,,,3,1,5.5,0,Indonesia,228,SOUTH OF JAVA,-8.2,107.3,0.7,0,-0.5,,,,,,,,,
1957,10,26,14,16,57,2,1,6,0,Indonesia,228,MAKASSAR STRAIT,-2,116,,1,,0,,,,,,,,
1957,11,1,5,0,,-1,9,,0,United States of America,283,HAWAII,,,0.1,5,,-3,,,,,,,,
1957,11,,,,,2,0,,0,Solomon Islands,46,"MALAITA ISLAND, SOLOMON ISLANDS",-8.57,160.72,2.7,2,1.4,,,,,,,,,
1958,1,19,14,7,27,4,1,7.6,0,Ecuador,6,COLOMBIA-ECUADOR,1.5,-79.5,,3,,2,115,,,46,,2,,
1958,2,7,23,23,36,0,1,6.2,0,China,23,SICHUAN PROVINCE,31.5,105,,1,,,,,,,,,,
1958,4,9,,,,-1,1,,0,Peru,53,PERU,,,,0,,1.5,,,,,,,,
1958,4,21,22,37,46,2,1,6.5,0,Indonesia,228,"BENGKULU, SUMATRA",-4.5,104,,0,,0.5,,,,,,,,
1958,7,10,6,15,59.9,4,3,7.8,2,United States of America,283,"SE. ALASKA, AK",58.37,-136.665,524.6,17,4.6,5,5,,,,0.1,1,,
1958,9,17,12,24,,2,1,5,0,Russia,90,N. KURIL ISLANDS,48.6,156.1,0.23,1,-2.3,-1,,,,,,,,
1958,10,7,10,0,,1,6,,0,Vanuatu,36,KUWAE VOLCANO,-16.829,168.536,,1,,0,,,,,,,,
1958,11,4,22,54,46,1,1,6.1,0,Pacific Ocean,1,EAST PACIFIC RISE,-50,-115,0.1,1,,,,,,,,,,
1958,11,6,22,58,8.6,4,1,8.3,0,Russia,90,S. KURIL ISLANDS,44.53,148.54,5,60,2,2.5,,,,,,2,,
1958,11,12,20,23,,2,1,7,0,Russia,90,S. KURIL ISLANDS,44.2,148.8,1,8,,-1,,,,,,,,
1959,1,22,5,10,0,4,1,6.8,0,Japan,225,SANRIKU,37.5,142.2,0.8,9,-0.3,-2,,,,,,,,
1959,2,7,9,36,51,1,1,7.4,0,Peru,53,N. PERU,-4,-81.5,0.4,1,,-2,,,,,,1,,
1959,2,23,,,,1,0,,0,Greece,113,"GRECIAN ARCHIPELAGO, CRETE",40.63,22.97,1,4,,3,,,,,,,,
1959,4,9,12,24,20,2,1,5,0,Russia,90,S. KURIL ISLANDS,44.3,149,0.1,1,-3.3,-2,,,,,,,,
1959,5,4,7,15,42,4,1,8.2,0,Russia,90,KAMCHATKA,52.5,159.5,0.2,7,1,1,,,,,,,,
1959,5,7,,,,4,8,,0,Norway,24,NORTHERN NORWAY,69.817,20.917,4,1,,4,9,,,,,1,,
1959,8,17,21,4,40,4,1,7.3,0,Solomon Islands,46,SOLOMON ISLANDS,-7.5,156,1,5,1.3,,,,,,,3,,
1959,8,18,6,37,13.5,0,3,7.5,0,United States of America,283,"HEGBEN LAKE, MONTANA",44.712,-111.215,1,1,,,28,,,,11,3,,
1959,10,26,7,35,0,4,1,6.7,0,Japan,225,SANRIKU,37.5,143.2,0.11,8,-3.3,-4,,,,,,,,
1960,1,13,15,40,34,1,1,7.8,0,Peru,53,S. PERU,-15.75,-72.75,5.7,1,2.6,3,,,,,,1,,
1960,2,29,23,40,12,1,1,6.8,0,Morocco,2,MOROCCO,30.5,-9.5,,1,,,13100,,,25000,120,4,,
1960,3,20,17,7,30,4,1,7.5,0,Japan,225,SANRIKU,39.8,143.4,1,19,0,-2,,,,,,1,,
1960,3,23,0,23,,4,1,6.7,0,Japan,225,SANRIKU,39.4,143.7,0.75,12,-1,-2.5,,,,,,,,
1960,5,21,10,2,50,4,1,8.2,0,Chile,151,CENTRAL CHILE,-37.872,-73.243,0.5,7,,-1,,,,,,1,,
1960,5,22,19,11,17,4,1,9.5,26,Chile,151,SOUTHERN CHILE,-38.143,-73.407,25,1277,4.6,4,2226,,,3000,1000,4,58622,
1960,5,24,,,,-1,0,6.7,0,Chile,151,SOUTHERN CHILE,,,,0,,,,,,,,,,
1960,6,11,15,14,9,3,1,6.6,0,Papua New Guinea,75,SOLOMON SEA,-9.4,152.3,,1,-0.5,0,,,,,,,,
1960,7,29,17,31,45,4,1,6.7,0,Japan,225,SANRIKU,40.3,142.5,0.3,5,-1,-3,,,,,,,,
1960,11,1,8,45,59,1,1,7.4,0,Chile,151,SOUTHERN CHILE,-38.5,-75.1,,0,,,,,,,,,,
1960,11,20,22,1,56.4,3,1,6.8,0,Peru,53,N. PERU,-6.8,-80.7,9,19,3.2,4,66,,,2,0.55,1,,
1961,1,16,7,20,0,4,1,6.8,0,Japan,225,"KASHIMA, JAPAN",36,142.3,0.4,5,-1.3,-2,,,,,,,,
1961,1,16,11,19,0,4,1,6.4,0,Japan,225,"KASHIMA, JAPAN",36,141.9,0.4,2,-1.3,-2,,,,,,,,
1961,1,16,12,12,0,4,1,6.5,0,Japan,225,"KASHIMA, JAPAN",36.2,141.9,0.4,4,-1.3,-2,,,,,,,,
1961,2,12,21,53,0,4,1,6.6,0,Russia,90,S. KURIL ISLANDS,43.2,147.9,1,5,,-0.5,,,,,,,,
1961,2,26,18,10,48.7,4,1,7.6,0,Japan,225,SEIKAIDO,31.6,131.8,0.65,34,,-0.5,2,,,7,,2,170,
1961,3,18,,,,2,1,,0,Solomon Islands,46,"HONIARA, GUADALCANAL",-9.43,159.95,3.6,2,,,,,,,,1,,
1961,5,23,2,45,19,2,1,6.4,0,Turkey,25,ASIA MINOR,36.693,28.594,,0,,2,,,,,,,,
1961,6,6,,,,1,9,,0,Italy,91,AEGEAN SEA,,,0.9,3,-0.1,2,,,,,,,,
1961,6,16,10,31,57.3,0,2,6.5,0,Colombia,8,NORTHEASTERN,8.9,-73.4,,1,,,,,,,,,,
1961,7,18,14,4,0,4,1,6.6,0,Japan,225,RYUnited KingdomYU ISLANDS,29.6,131.8,0.2,6,-2.3,-3,,,,,,,,
1961,7,23,21,51,10.5,3,1,7.3,0,Vanuatu,36,VANUATU ISLANDS,-18.421,168.411,0.9,2,,-0.5,,,,,,1,,
1961,8,1,5,39,54.4,2,1,6.4,0,Solomon Islands,46,SOLOMON SEA,-9.849,160.614,0.9,0,,,,,,,,,,
1961,8,11,15,51,0,4,1,7,0,Japan,225,SE. HOKKAIDO ISLAND,42.9,145.6,0.1,9,-3.3,-4,,,,,,,,
1961,10,18,16,51,57,1,1,6.5,0,Chile,151,CENTRAL CHILE,-36.7,-73,,0,,,,,,,,1,,
1961,10,18,16,51,57,1,1,6.5,0,Chile,151,CENTRAL CHILE,-36.7,-73,,0,,,,,,,,1,,
1961,11,15,7,17,0,4,1,6.9,0,Japan,225,SE. HOKKAIDO ISLAND,42.7,145.7,0.1,9,-3.3,-3.5,,,,,,,,
1962,1,11,5,5,,3,1,6.1,0,Croatia,12,DALMATIAN COASTS,43.3,17.1,0.04,1,,,,,,,,,,
1962,3,12,11,40,16.7,3,1,6.8,0,Panama,10,COSTA RICA-PANAMA,8.008,-82.757,0.1,2,-3.3,,,,,,,1,,
1962,4,12,0,52,43,4,1,7.2,0,Japan,225,SANRIKU,38.073,142.741,1,12,,-2,,,,,,,,
1962,4,23,5,58,0,4,1,7,0,Japan,225,SE. HOKKAIDO ISLAND,42.2,143.9,0.1,10,-3.3,-3.5,,,,,,,,
1962,5,11,14,11,54.1,4,1,7,0,Mexico,59,S. MEXICO,17.2,-99.6,0.81,1,-0.3,0,4,,,,,2,,
1962,5,19,14,58,15,3,1,7.2,0,Mexico,59,S. MEXICO,17.2,-99.5,0.34,1,,,3,,,16,,2,,
1962,5,21,12,21,,2,1,5.7,0,Japan,225,OFF COAST OF HONSHU ISLAND,41.8,142.4,0.1,1,,-2,,,,,,,,
1962,5,28,22,57,47,1,1,4.5,1,Greece,113,NORTH AEGEAN SEA,39.8,25,,1,,,,,,,,,,
1962,12,21,8,42,43,1,1,6.5,0,United States of America,283,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",52.47,-168.54,,1,,,,,,,,,,
1963,2,7,19,28,,4,8,,0,Greece,113,CORINTH GULF,38.31,22.02,6,9,,5,2,,,12,,1,,
1963,2,13,8,50,4.5,4,1,7.3,0,Taiwan,21,E. TAIWAN-RYUnited KingdomYU ISLANDS,24.4,122.1,0.2,2,-2.3,-2,15,,,18,,2,,
1963,3,28,10,,,3,0,,0,Canada,25,"GRAHAM ISLAND, BRITISH COLUMBIA",54,-132.25,5.5,7,,,1,,,,,2,,
1963,3,30,,,,2,6,,0,Indonesia,228,LESSER SUNDA: BALI: AGUNG VOLCANO,-8.342,115.508,,2,,2,1028,,,624,,,,
1963,9,18,16,58,14.8,4,1,6.2,0,Turkey,25,MARMARA SEA,40.698,29.159,1,1,,3,1,,,,,2,7,163
1963,9,24,16,30,16,2,1,7,0,Peru,53,CENTRAL PERU,-10.385,-78.022,,0,,,1,,,,,2,,
1963,10,9,21,39,,0,8,,0,Italy,91,"VAJONT DAM, VAJONT RIVER",46.267,12.329,235,6,,,2000,,,,,3,,
1963,10,12,11,27,0.2,4,1,7.1,0,Russia,90,S. KURIL ISLANDS,44.426,149.272,0.12,3,-3.3,-2,,,,,,,,
1963,10,13,5,17,53.4,4,1,8.5,0,Russia,90,S. KURIL ISLANDS,44.772,149.798,4.5,90,2.3,2.5,,,,,,,,
1963,10,20,0,53,10.9,4,1,7.9,0,Russia,90,S. KURIL ISLANDS,44.772,150.563,15,22,3.9,3,,,,,,,,
1963,12,16,1,51,31,2,1,6.6,0,Indonesia,228,JAVA,-6.4,105.4,,1,-0.5,0,,,,,,1,,
1963,12,18,0,30,0,2,1,7.2,0,Tonga,19,TONGA TRENCH,-24.8,-176.6,,1,,0.5,,,,,,,,
1964,3,20,16,,,2,0,,0,United States of America,283,"GULF OF ALASKA, AK",,,0.08,1,,,,,,,,,,
1964,3,28,3,36,14,4,3,9.2,20,United States of America,283,"PRINCE WILLIAM SOUND, AK",61.017,-147.648,51.8,426,6.1,3.5,139,,,,400,4,,
1964,4,2,1,11,51,3,3,7,0,Indonesia,228,OFF NORTHWEST COAST OF INDONESIA,5.8,95.4,,1,-0.5,0,,,,,,3,,
1964,5,7,7,58,0,4,1,6.9,0,Japan,225,NW. HONSHU ISLAND,40.3,139,0.6,35,-0.1,0,,,,,,2,,
1964,5,7,20,13,,3,1,6.6,0,Japan,225,NW. HONSHU ISLAND,40.4,139,,2,,-3,,,,,,,,
1964,5,19,0,0,0,3,8,,0,United States of America,283,"LONG ISLAND, NY",40.8,-73.1,0.28,11,,,,,,,,,,
1964,6,16,4,1,44.3,4,1,7.5,1,Japan,225,NW. HONSHU ISLAND,38.65,139.2,5.8,168,2.7,2,26,,,450,80,4,2250,
1964,7,24,8,12,39,4,1,6.8,0,Russia,90,S. KURIL ISLANDS,47.159,153.876,0.08,5,-3.3,-2,,,,,,,,
1964,11,17,8,15,39.3,3,1,7.6,0,Papua New Guinea,75,NEW BRITAIN,-5.7,150.7,0.05,1,,,,,,,,1,,
1964,12,10,15,11,7.6,4,1,6.3,0,Japan,225,NW. HONSHU ISLAND,40.4,138.9,0.1,4,-3.3,-3,,,,,,,,
1965,1,24,0,11,12.1,4,1,7.6,0,Indonesia,228,SANANA ISLAND,-2.4,126.1,,4,2,2,71,,,,,2,3000,
1965,2,4,5,1,21.6,4,1,8.7,0,United States of America,283,"RAT ISLANDS, ALEUTIAN ISLANDS, AK",51.29,178.55,10.7,83,3.3,2.5,,,,,0.01,1,,
1965,2,19,,,,0,7,,0,Chile,151,SOUTHERN CHILE,-41.755,-72.396,60,1,,,27,,,,,3,,
1965,2,23,22,11,46,1,1,7,0,Chile,151,NORTHERN CHILE,-25.67,-70.63,,0,,,,,,,,,,
1965,3,9,17,57,53.7,3,1,6.3,0,Greece,113,AEGEAN SEA,39.4,24,,2,,,38,,,253,8,3,,
1965,3,22,22,56,28,1,1,6,0,Chile,151,CENTRAL CHILE,-31.81,-71.26,,0,,,,,,,,,,
1965,3,30,2,27,3.4,4,1,7.6,0,United States of America,283,"RAT ISLANDS, ALEUTIAN ISLANDS, AK",50.32,177.93,0.1,3,-2.3,-1,,,,,,,,
1965,4,19,23,42,,-1,1,6,0,Japan,225,AICHI PREFECTURE,34.9,139,0.1,2,,-4,,,,,,,,
1965,6,11,3,34,2,4,1,7.2,0,Russia,90,S. KURIL ISLANDS,44.7,148.7,0.1,6,-3.3,-3,,,,,,,,
1965,7,2,20,58,38.1,4,1,6.5,0,United States of America,283,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",53.03,-167.55,0.08,3,-3.3,-2,,,,,,1,,
1965,7,6,3,18,42.7,1,3,6.3,0,Greece,113,NORTH CORINTH GULF,38.267,22.3,,1,4.3,2,2,,,6,,2,,
1965,8,11,22,31,45.9,4,1,7,0,Vanuatu,36,VANUATU ISLANDS,-15.8,167.2,7,4,2.8,2.5,,,,,,2,,
1965,8,13,12,40,32,2,1,7.3,0,Vanuatu,36,VANUATU ISLANDS,-15.9,166.8,2,1,1,1,,,,,,1,,
1965,8,23,19,46,2.9,4,1,7.8,0,Mexico,59,MEXICO,16.3,-95.8,0.4,1,-1.3,,6,,,,,1,,
1965,9,28,,,,4,6,,1,Philippines,79,"TAAL, LUZON ISLAND",14.002,120.993,4.7,1,,,355,,,,,1,,
1965,10,3,16,14,56,2,1,6.5,0,Chile,151,SOUTHERN CHILE,-42.9,-75.13,,0,,,,,,,,,,
1965,10,24,,,,1,6,,0,Grenada,2,KICK 'EM JENNY VOLCANO,12.3,-61.63,,0,,,,,,,,,,
1966,3,12,16,31,21.8,3,1,7.6,0,Taiwan,21,E. TAIWAN-RYUnited KingdomYU ISLANDS,24.1,122.6,0.1,5,-3.3,0,7,,,11,,2,,
1966,5,8,,,,4,8,,0,Norway,24,EASTERN NORWAY,59.6,10.633,,0,,3,,,,,,,,
1966,6,15,0,59,42.7,3,1,7.1,0,Solomon Islands,46,SOLOMON ISLANDS,-10.343,160.883,0.2,3,0.5,1,,,,,,,,
1966,7,12,18,53,,4,1,5.5,0,Russia,90,BLACK SEA,44.75,37,0.2,0,,1,,,,,,,,
1966,10,17,21,41,56,4,1,8.1,0,Peru,53,CENTRAL PERU,-10.748,-78.638,3,60,-1,1.5,110,,,3000,35,4,,
1966,11,28,,,,1,0,,0,Solomon Islands,46,"MOHAWK BAY, SANTA CRUZ ISLANDS",-10.28,166.23,,1,,-0.5,,,,,,,,
1966,12,28,8,18,7.4,4,1,7.8,0,Chile,151,NORTHERN CHILE,-25.5,-70.7,0.42,13,,0.5,3,,,6,0.4,1,,
1966,12,31,18,23,11.1,4,1,7.8,0,Solomon Islands,46,SANTA CRUZ ISLANDS,-11.893,166.445,2,7,,1,,,,,,,,
1966,12,31,22,15,16.6,4,1,7.2,0,Solomon Islands,46,SANTA CRUZ ISLANDS,-12.334,166.684,0.8,1,,0,,,,,,,,
1966,,,,,,3,6,,0,Solomon Islands,46,"TINAKULA, SANTA CRUZ ISLANDS",-10.38,165.8,,0,,,,,,,,,,
1967,3,19,4,1,38.5,1,1,7,0,Russia,90,S. KURIL ISLANDS,45.53,151.11,,0,,,,,,,,,,
1967,4,11,5,9,12.1,3,1,5.5,0,Indonesia,228,MAKASSAR STRAIT,-3.7,119.3,,2,1.6,1,71,,,100,,2,,
1967,4,12,4,51,50.2,3,1,6.1,0,Indonesia,228,NORTHEAST SUMATRA,5.5,97.3,,1,1,1.5,14,,,,,3,2000,
1967,7,30,0,0,4,4,1,6.6,0,Venezuela,20,CARACAS,10.559,-67.33,0.08,1,,,300,,,1536,140,4,,
1967,8,13,22,15,10,4,1,6.4,0,Papua New Guinea,75,BISMARCK SEA,-4.4,152.5,0.1,1,-3.3,,,,,,,,,
1967,9,3,,,,2,1,7,0,Peru,53,CENTRAL PERU,-10.6,-79.8,2,2,1,-1.5,,,,,,,,
1967,10,,,,,0,8,,0,United States of America,283,"GREWINGK, AK",59.621,-151.106,60,1,,,,,,,,,,
1967,11,15,21,31,54,1,1,5.9,0,Chile,151,NORTHERN CHILE,-28.78,-71.19,,0,,,,,,,,,,
1967,12,4,,,,1,6,,0,Antarctica,5,"TELEPHONE BAY, DECEPCION ISLAND",-63,-60.5,1,1,,0,,,,,,,,
1967,12,4,,,,0,9,,0,United States of America,283,NORTHERN COAST OF PUERTO RICO,,,,6,,,,,,,,2,80,
1967,12,21,2,25,23,3,1,7.5,0,Chile,151,NORTHERN CHILE,-21.7,-69.5,,1,-0.5,0,1,,,,,2,,
1968,1,29,10,19,7.2,4,1,7.3,0,Russia,90,S. KURIL ISLANDS,43.586,146.701,0.18,17,-1.7,-1,,,,,,,,
1968,2,19,22,45,45.7,4,1,7.2,0,Greece,113,"LEMNOS ISLAND, NORTH AEGEAN SEA",39.368,24.957,1.2,3,0.3,3,20,,,18,0.6,1,500,1951
1968,4,1,0,42,4.2,4,1,7.5,0,Japan,225,SEIKAIDO,32.3,132.5,3.07,62,1.3,1,1,,,22,,2,,
1968,4,18,19,38,15,4,1,4.6,0,Italy,91,LIGURIA-COTE D'AZUR,44.08,8,3,1,,2,,,,,,,,
1968,5,4,,,,3,0,,0,Chile,151,EASTER ISLAND REGION,-27.15,-109.45,,1,,,,,,,,1,,
1968,5,16,0,48,55.4,4,1,8.2,1,Japan,225,OFF EAST COAST OF HONSHU ISLAND,40.8,143.2,6,329,2.3,2,52,,,330,131,4,1218,
1968,5,16,10,39,1.6,4,1,7.5,0,Japan,225,OFF COAST OF HONSHU ISLAND,41.5,142.7,0.58,8,,-0.5,,,,,,,,
1968,6,12,13,41,50.7,4,1,7.2,0,Japan,225,SANRIKU,39.4,143.1,0.95,28,1.6,0,,,,,,,,
1968,7,25,7,23,7.8,2,1,7.3,0,New Zealand,86,KERMADEC ISLANDS,-30.8,-178.4,0.05,1,,,,,,,,,,
1968,8,1,20,19,21.9,4,1,7.3,0,Philippines,79,E. LUZON ISLAND,16.5,122.2,0.16,40,-1.7,,270,,,261,8,3,,
1968,8,5,7,17,0,1,1,6.5,0,Japan,225,SEIKAIDO-NANKAIDO,33.3,132.2,0.03,1,,0,,,,,,,,
1968,8,10,2,7,4.3,4,1,7.6,0,Indonesia,228,N. MOLUCCAS ISLANDS,1.4,126.2,0.4,22,-1.3,1,,,,,,1,,
1968,8,14,22,14,19.4,4,1,7.8,0,Indonesia,228,BANDA SEA,0.2,119.8,10,7,3.3,2.5,200,,,58,,3,800,
1968,9,3,8,19,52.2,4,1,6.6,0,Turkey,25,BLACK SEA,41.8,32.3,3,2,,,24,,,200,,3,2000,
1968,9,20,6,0,5,2,1,6.5,0,Venezuela,20,CARUPANO,10.697,-62.748,,1,,,3,,,,,2,,
1968,9,25,,,,1,1,7,0,Mexico,59,S. MEXICO-GUATEMALA-NICARAGUA,15.6,-92.6,2,0,,1,15,,,500,,,,
1969,2,23,0,36,56.6,4,1,6.9,0,Indonesia,228,MAKASSAR STRAIT,-3.1,118.9,4,5,2,2,664,,,97,,3,1287,
1969,2,28,2,40,32.5,4,1,7.8,1,Portugal,16,PORTUGAL,36.017,-10.95,0.9,19,,,25,,,80,,2,,
1969,3,21,,,,2,6,,1,Philippines,79,LUZON ISLAND,19.077,122.202,,1,,,3,,,,,,,
1969,3,31,,,,3,1,7,0,Egypt,4,GULF OF SUEZ,27.7,34,,1,,,2,,,16,,3,107,
1969,4,12,5,44,,0,8,,0,Sweden,1,NORSALV RIVER,59.4,13.5,5,1,,,,,,,,,,
1969,4,21,7,19,,4,1,6.5,0,Japan,225,RYUnited KingdomYU ISLANDS,32.2,132.1,0.1,6,-2.3,-3,,,,,,,,
1969,7,17,5,,,4,0,,0,Atlantic Ocean,4,SOUTHWEST IBERIAN,28.25,-16.26,0.06,4,,,,,,,,,,
1969,7,18,5,24,50,4,1,7.4,0,China,23,BOHAI SEA,38.2,119.4,0.1,3,,,10,,,353,,4,15190,24810
1969,8,2,4,30,29,4,3,5.4,0,Papua New Guinea,75,BISMARCK SEA,-6.6,146.9,,1,,-1,,,,,,,,
1969,8,11,21,26,36,4,1,8.2,0,Russia,90,S. KURIL ISLANDS,43.6,147.9,5,75,1.4,2,,,,,,1,,
1969,8,27,1,30,,3,9,,0,South Africa,4,SOUTH AFRICA,,,2.9,15,,,,,,,,2,,
1969,11,22,23,9,37,4,1,7.7,8,Russia,90,KAMCHATKA,57.7,163.6,15,16,3.9,3,,,,,,1,,
1969,12,25,21,32,27.3,4,1,7.2,0,Guadeloupe (French Territory),8,GRAND BOURG,15.8,-59.7,0.46,3,-3.3,,,,,,,,,
1970,1,10,12,7,8.6,4,1,7.6,0,Philippines,79,PHILIPPINE TRENCH,6.8,126.7,0.06,1,,,,,,,,,,
1970,3,11,22,38,34.6,4,1,6,0,United States of America,283,"ANDREANOF ISLANDS, AK",57.5,-153.9,0.03,1,,,,,,,,1,,
1970,4,7,5,34,5.6,3,1,7.3,0,Philippines,79,PHILIPPINE SEA,15.78,121.71,,1,1,1,15,,,200,,2,,
1970,5,14,18,12,,3,1,6.5,0,Russia,90,CASPIAN SEA,43,47.1,,0,,,,,,,,2,,
1970,5,31,20,23,27.3,4,1,7.9,0,Peru,53,N. PERU,-9.2,-78.8,0.46,15,0.8,,66794,,,50000,530,4,,
1970,6,14,,,,2,1,6,0,Chile,151,SOUTHERN CHILE,-52,-73.8,,0,,,,,,,,,,
1970,6,19,10,56,13.5,2,1,6.4,0,Chile,151,NORTHERN CHILE,-22.28,-70.55,,0,,,,,,,,,,
1970,7,25,22,41,10.7,4,1,7,0,Japan,225,SEIKAIDO,32.2,131.7,0.32,35,-0.7,,,,,13,,1,,
1970,9,28,19,1,,2,1,5.1,0,New Zealand,86,NEW ZEALAND,-44.64,173.62,1,1,,,,,,,,,,
1970,9,30,9,52,22.7,3,1,5.3,0,Philippines,79,PHILIPPINE TRENCH,20.6,122,,1,,0.5,,,,,,2,,
1970,10,31,17,53,9.3,4,3,7.3,0,Papua New Guinea,75,PAPUA NEW GUINEA,-4.907,145.471,3,3,0.3,0.5,18,,,20,1.75,2,800,
1970,11,28,11,8,40,2,1,6,0,Chile,151,NORTHERN CHILE,-20.94,-69.81,,0,,,,,,,,,,
1970,12,4,1,59,25,4,1,5.1,0,Russia,90,BLACK SEA,43.84,39.34,0.8,1,,2,,,,,,,,
1971,3,19,,,,0,8,,0,Peru,53,CHUNGAR,-11.116,-76.5,30,0,,,600,,,,,2,,
1971,5,2,6,8,27.8,4,1,7.1,0,United States of America,283,"ANDREANOF ISLANDS, AK",51.228,-177.173,0.04,1,,-3,,,,,,,,
1971,7,9,3,3,18.7,4,1,7.8,0,Chile,151,CENTRAL CHILE,-32.5,-71.2,1.2,1,0.3,0,83,,,447,236.4,4,,
1971,7,14,6,11,29.1,4,1,7.9,0,Papua New Guinea,75,SOLOMON SEA,-5.5,153.9,6,32,1.6,1,3,,,5,,1,,
1971,7,26,1,23,21.3,4,1,7.9,0,Papua New Guinea,75,SOLOMON SEA,-4.9,153.2,10,39,3.3,1.5,,,,,,2,,
1971,8,2,7,24,56.8,4,1,7.3,0,Japan,225,JAPAN TRENCH,41.4,143.5,0.51,17,-2.3,-0.5,,,,,,1,,
1971,9,5,18,35,25,4,1,7.1,0,Russia,90,TATAR STRAIT,46.5,141.2,2,29,,1,,,,,,1,,
1971,9,6,13,37,10.8,4,1,5.5,0,Russia,90,TATAR STRAIT,46.7,141.4,0.32,11,,,,,,,,,,
1971,9,6,20,,,4,6,,1,Solomon Islands,46,"TINAKULA, SANTA CRUZ ISLANDS",-10.38,165.8,,1,,,,,,,,,,
1971,9,8,11,48,23.4,4,1,6.6,0,Russia,90,TATAR STRAIT,46.4,141.1,0.09,2,,-3,,,,,,,,
1971,9,8,16,59,52.6,4,1,6.2,0,Russia,90,TATAR STRAIT,46.3,140.9,0.07,1,-0.7,-3,,,,,,,,
1971,9,25,4,36,14,2,3,7,0,Papua New Guinea,75,BISMARCK SEA,-6.5,146.6,1.8,1,0.8,0.5,,,,,,1,,
1971,9,27,19,1,45.3,4,1,6,0,Russia,90,TATAR STRAIT,46.4,141.1,0.03,1,,-4,,,,,,,,
